trial_id,response_id,game_id,kitchen_layout_id,trial_order,condition,question_type,prompt,slider_min_value,slider_max_value,slider_response,rt
d300ae39-b1e3-469d-a18c-d6dff5107327,8b4b1132-233b-4a55-a849-c773e9f112f7,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_32,3,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,65,62589.5
d300ae39-b1e3-469d-a18c-d6dff5107327,fa1c7af2-ca5b-43cc-bc8a-83c70c549e80,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_32,3,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,41,62589.5
251b9806-3d37-4bb4-92c5-ed38bc02f22a,c018bba0-eab2-4fcf-9c80-8c54fbdaf73f,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_31,4,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,64,8345.399999856949
251b9806-3d37-4bb4-92c5-ed38bc02f22a,a09944d7-e448-45e7-a23c-0ce8fc3f5df3,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_31,4,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,40,8345.399999856949
607f3e7e-1c9a-4a48-8e5a-22a278a026a5,cd0126fc-1d05-4b3c-9265-2a69737c0402,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_30,5,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,39,11300.799999952316
607f3e7e-1c9a-4a48-8e5a-22a278a026a5,a45e1007-042b-49a8-8bb8-211aec734227,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_30,5,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,32,11300.799999952316
4eb4cef5-e211-400c-b742-f4b78efddac8,75ec2144-ada9-4d29-a839-32eb97c05323,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_22,6,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,21,12319.300000190737
4eb4cef5-e211-400c-b742-f4b78efddac8,82dd8318-f509-43bc-aeef-b0515dd28760,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_22,6,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,81,12319.300000190737
1e643651-dfb1-4570-a739-bc67c021d32c,b42ee81e-7d49-47af-9587-ace08878cbc0,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_20,7,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,15,7592.5
1e643651-dfb1-4570-a739-bc67c021d32c,f598b73a-0ea5-40a6-b9b9-ab7dd78dcfba,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_20,7,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,98,7592.5
f270a847-b90d-4c4c-bad5-289b983fa027,e4d74630-2975-452a-8a6d-60847dd44bd6,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_36,8,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,94,8153.399999856949
f270a847-b90d-4c4c-bad5-289b983fa027,7f3d7b2d-80c6-45ec-980f-448ed5346228,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_36,8,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,9,8153.399999856949
b8d541bf-7303-4517-a3cd-ce9805f70ea8,e9c45633-a830-4433-bada-579d4f167776,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_23,9,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,21,11406.799999952316
b8d541bf-7303-4517-a3cd-ce9805f70ea8,9be438da-b89c-42a9-9d09-284253ac9aa3,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_23,9,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,83,11406.799999952316
5f05a9da-b16e-4bcf-8ef4-b7ba7ddb7482,a875e60d-60f1-4b2e-8ceb-a8ddc359ec1b,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_29,10,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,57,14572.899999856949
5f05a9da-b16e-4bcf-8ef4-b7ba7ddb7482,412ae4d8-10cb-421b-98fd-42cb5db91fa1,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_29,10,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,23,14572.899999856949
67d9f0a9-5620-42f7-bf5e-45d34f0ad1f0,98bed817-3bbc-46b0-bb22-ce46b8d45d5c,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_33,11,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,60,13820.0
67d9f0a9-5620-42f7-bf5e-45d34f0ad1f0,02e7eaa3-907a-460f-a4d0-176a5dbb2b10,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_33,11,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,28,13820.0
777d9d44-4891-422c-913c-232d0f5d9f9b,57a1feab-4c8c-450b-8cd1-5f8638f35f35,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_28,12,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,66,33964.59999990463
777d9d44-4891-422c-913c-232d0f5d9f9b,f74c618c-7140-4878-937e-fb4a0a10d9a1,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_28,12,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,39,33964.59999990463
f2c3c202-f9fb-44c3-9ff3-f7514b565ea2,88721adc-63be-4cde-abbd-4819d0d8708d,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_35,13,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,82,21615.799999952316
f2c3c202-f9fb-44c3-9ff3-f7514b565ea2,7887e3b5-767c-4a48-b012-fb490af77de8,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_35,13,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,35,21615.799999952316
c07d71b5-4336-4c8b-bd4b-943e7c4947d4,121e7c2f-ee33-499b-94ba-6f74e72836bc,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_26,14,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,58,13676.900000095367
c07d71b5-4336-4c8b-bd4b-943e7c4947d4,42efd731-ce00-4197-bf38-222207412e54,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_26,14,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,96,13676.900000095367
6696d78e-2139-439b-842d-f29cbe27788d,b53cda26-4266-4600-b1cc-5bca9cf092c7,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_24,15,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,78,12230.700000047684
6696d78e-2139-439b-842d-f29cbe27788d,65c3ca9c-3f96-492c-8f44-83dec40e4962,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_24,15,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,65,12230.700000047684
65db9c27-c5f2-408c-8176-975aa46f62bf,12d05682-3016-46d5-aad8-be98947705e6,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_34,16,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,79,8113.0
65db9c27-c5f2-408c-8176-975aa46f62bf,a120dfaf-8a93-4680-b906-eac3433ae048,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_34,16,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,21,8113.0
eef05c42-c8ad-43ad-8f72-94a4850dfbf8,0a9ae37d-d517-439f-8b80-5449b06b9328,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_25,17,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,75,19531.800000190735
eef05c42-c8ad-43ad-8f72-94a4850dfbf8,47f957d7-646f-47e9-8871-4ebb6d8a2ae5,9198-07223c54-ce6f-42f5-81db-ad1f4dad159d,trial_25,17,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,84,19531.800000190735
4a20e28a-4587-480b-bc92-af7f453c494e,6701c136-fb14-4ad6-ac64-031e1fd26c7c,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_01,0,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,0,128267.79999995232
4a20e28a-4587-480b-bc92-af7f453c494e,65fb3057-8e5f-4b86-96a3-50a862d7a902,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_01,0,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,128267.79999995232
fcc9d564-0f67-44ba-a663-458a82c9f592,11c908e4-3464-4ad6-a897-ff1438a2434f,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_03,1,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,75274.0
fcc9d564-0f67-44ba-a663-458a82c9f592,ded2e919-edd0-4c38-8a6f-a864b4becc82,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_03,1,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,75274.0
394494a6-d575-4fc8-b993-93b99ce0a5fd,b3bdd361-faf3-4a4e-916e-a07334675319,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_02,2,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,0,36538.90000009537
394494a6-d575-4fc8-b993-93b99ce0a5fd,4d185dd8-0188-436c-bfa6-905e23dcb459,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_02,2,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,36538.90000009537
ad5c60bc-92d1-44ff-aa10-f0605a50c530,b201542c-6838-47c5-9527-96a542025271,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_08,3,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,31828.10000014305
ad5c60bc-92d1-44ff-aa10-f0605a50c530,484f011e-aa22-48ab-94c6-e00505a83e90,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_08,3,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,31828.10000014305
063ef0c3-03df-499f-bd72-4657bf9cca4c,f0966168-301a-4201-a5c0-7ad99a813330,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_16,4,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,20882.5
063ef0c3-03df-499f-bd72-4657bf9cca4c,b9088b4f-f783-44b9-b6f7-e647c92182f6,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_16,4,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,20882.5
33f23245-986a-4e29-a117-4c9ad47e07d2,16a63c57-b335-4b0e-9c54-6d1f9978893d,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_13,5,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,35839.0
33f23245-986a-4e29-a117-4c9ad47e07d2,abfefdb2-65d4-411d-b634-17750d2761d9,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_13,5,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,35839.0
8d015c5f-1da1-4e59-afd4-27d79e142d09,38c994ea-5e06-49e7-a7d5-e8bd906eca84,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_14,6,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,25155.700000047684
8d015c5f-1da1-4e59-afd4-27d79e142d09,3ecad1dd-233a-4a3f-a1f4-3198cab11dc7,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_14,6,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,25155.700000047684
ed539664-1b36-445c-903b-b673b3df6850,26bd54c8-dde3-423e-b36d-bb44c8bca798,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_07,7,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,20555.400000095367
ed539664-1b36-445c-903b-b673b3df6850,30f02bc9-2c72-499d-8bea-86cc562e97d6,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_07,7,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,20555.400000095367
5b541414-7608-4d1e-8d2a-b4b6aa8f67a1,47ea012a-c215-4f5b-bec4-9b1478627bae,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_12,8,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,24952.0
5b541414-7608-4d1e-8d2a-b4b6aa8f67a1,caa7789d-91e9-4068-bbaa-08f0b78bb1cf,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_12,8,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,24952.0
b9b83bd9-b890-4360-b942-97e43f46b46f,eafdf248-659b-4e2b-bedf-74d9957fc880,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_06,9,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,23155.599999904633
b9b83bd9-b890-4360-b942-97e43f46b46f,ad022c0f-e29c-4e1b-9208-0d77b450ace3,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_06,9,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,23155.599999904633
dd064eb4-fba9-4a4d-942d-2a2be317c62c,f29d4ca9-b9fd-4192-b2b8-92147813f5ed,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_04,10,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,0,20729.5
dd064eb4-fba9-4a4d-942d-2a2be317c62c,b8dee44d-d1dc-491e-b0c7-ce89e9b98268,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_04,10,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,20729.5
3cd7eec5-5037-4939-8337-799c256f0bcb,0314223b-53c2-4259-bdeb-2b6e01ea1d02,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_09,11,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,20125.599999904633
3cd7eec5-5037-4939-8337-799c256f0bcb,1f260dfb-c28a-4403-983a-15913a5e5cc0,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_09,11,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,20125.599999904633
f2cc736e-25d8-4b1d-a89d-abe92f8dc53e,3ee92a79-a297-4214-b089-f7d6557899bd,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_18,12,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,20222.400000095367
f2cc736e-25d8-4b1d-a89d-abe92f8dc53e,43850df7-2ed8-4621-8a55-54f12c0fb4eb,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_18,12,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,20222.400000095367
3f88dfed-49a0-4027-a4a3-37fa5815020f,1ff8ae00-e697-4318-a9d5-087fa9c27f92,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_10,13,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,22095.400000095367
3f88dfed-49a0-4027-a4a3-37fa5815020f,0f9a76b5-33f2-42f8-b00f-ece217085ed4,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_10,13,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,22095.400000095367
0d1b97b1-ea12-4967-8286-496bc5d65988,63096ca9-c799-480d-8887-c541c3873f0c,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_15,14,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,24198.60000014305
0d1b97b1-ea12-4967-8286-496bc5d65988,8e9f4f84-f6f0-49c0-96ec-bf1c64e302e6,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_15,14,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,24198.60000014305
78bece74-31f6-4b81-ac91-949d6332c207,d6f869ce-2554-4990-9cb7-89337638f0b0,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_05,15,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,24997.10000014305
78bece74-31f6-4b81-ac91-949d6332c207,0f9f84c0-6a03-4a1c-8c43-6ac9b0e0e5c8,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_05,15,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,24997.10000014305
cccba267-eddd-47a2-9f63-c22a802cf4bc,a6ab36fe-7c50-428c-bca0-73e733d0045f,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_17,16,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,36395.20000004768
cccba267-eddd-47a2-9f63-c22a802cf4bc,bd4210f2-155f-4fe8-b391-a1f3cd44aba3,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_17,16,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,36395.20000004768
ed857c9c-515f-4ac1-8f61-fe0d59126f50,f2a5a1ec-9089-4ab1-8d87-b67fef2157fc,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_11,17,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,21824.89999985695
ed857c9c-515f-4ac1-8f61-fe0d59126f50,6d4cd756-6794-40a1-8ef5-7d52e4ed12db,3927-cb3d946b-d94a-47c5-9663-e3363364322e,trial_11,17,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,21824.89999985695
3ed164f7-44a4-43d9-b04f-60f6b3e3b1e8,43b43173-a975-420b-b549-c4252ee2e928,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_30,0,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,54,34588.19999998808
3ed164f7-44a4-43d9-b04f-60f6b3e3b1e8,6a6471bb-6771-47bf-9ece-887b74795093,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_30,0,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,10,34588.19999998808
548b95c1-c736-4dee-b4b2-8fd1d2356cfb,5bd15d1e-1320-491d-921c-b185d19865d1,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_24,1,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,87,22273.19999998808
548b95c1-c736-4dee-b4b2-8fd1d2356cfb,fbf8091e-c8d3-4f29-9323-d70bb5ad990d,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_24,1,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,66,22273.19999998808
6fca9320-a2bc-4a96-9b57-4c2833a9e65f,5d8fbab4-e44d-4f68-98f9-04ae137ceef2,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_21,2,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,19,18832.19999998808
6fca9320-a2bc-4a96-9b57-4c2833a9e65f,3c83f5ee-d8ba-4fcc-bc1c-25f30946acf6,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_21,2,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,71,18832.19999998808
3cfcff8e-1d5a-4883-b5f9-1e6d49ae554a,0d0937d9-bdd6-4c9c-a3d8-6cc5ac344d8f,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_22,3,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,56,19531.90000000596
3cfcff8e-1d5a-4883-b5f9-1e6d49ae554a,1db485bd-2e76-4170-b37b-910586cc8a95,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_22,3,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,75,19531.90000000596
e6fc9832-49e7-4725-830d-98d76b2af8b9,d6d3ca6d-d26a-431e-a242-7b7209b4cec9,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_31,4,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,34,15582.40000000596
e6fc9832-49e7-4725-830d-98d76b2af8b9,a4cad5a6-5e73-44d8-b24a-96f760bea874,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_31,4,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,21,15582.40000000596
739bdd2f-94ed-4509-859b-41f9137bbe79,17ac1ab5-f525-4413-88d7-aa2f3190f6fa,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_29,5,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,55,19858.19999998808
739bdd2f-94ed-4509-859b-41f9137bbe79,7ae47dd3-4eca-4483-8c5e-e656bcee9a02,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_29,5,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,76,19858.19999998808
4eeb8a78-f14c-4c40-8e5c-7c7bbb58496e,92aa5349-a688-41b7-b11d-2edc69961e7d,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_25,6,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,42,15052.600000023842
4eeb8a78-f14c-4c40-8e5c-7c7bbb58496e,6c9fafad-929b-4d2e-a837-85e4e740c2e6,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_25,6,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,59,15052.600000023842
da8032a7-5088-4bc7-9a16-842d8e2c57c1,10c9f4d5-b752-4811-aa79-b7614901a209,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_36,7,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,74,24291.5
da8032a7-5088-4bc7-9a16-842d8e2c57c1,6747d6c9-9b73-470f-943b-8ba64f95f152,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_36,7,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,60,24291.5
9bc5e65d-cb51-41fd-ae06-f2d6994ac5cf,af978f9c-097e-4e13-b34c-1d001e782f6c,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_32,8,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,56,16592.20000001788
9bc5e65d-cb51-41fd-ae06-f2d6994ac5cf,310ef315-21ff-43e7-9de9-48733773f235,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_32,8,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,45,16592.20000001788
4f9949dc-458b-42ce-a623-b505904167de,a0002c3c-e9f4-4281-b7dd-9f3dc8c54861,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_33,9,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,81,15464.5
4f9949dc-458b-42ce-a623-b505904167de,db8beb89-3583-4b05-b2ca-c9ca54e57721,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_33,9,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,33,15464.5
5a59d5f0-e158-4237-a178-98a22d77ae7f,f285b54e-3c2e-4927-8c67-bd4fa6a99595,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_27,10,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,70,20573.5
5a59d5f0-e158-4237-a178-98a22d77ae7f,47ba5a0b-2158-4614-836d-fe895e05c8fe,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_27,10,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,69,20573.5
621610f8-4095-4e59-a1c7-7d7695787721,f5796c83-093a-4520-a7fe-917296313273,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_35,11,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,70,19616.40000000596
621610f8-4095-4e59-a1c7-7d7695787721,4691b5e4-57bd-41e9-8aed-7233bb45bc95,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_35,11,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,66,19616.40000000596
24520cf6-c9e1-43eb-be77-9ebecbf52391,9b70cc0d-d2a0-422b-bcc9-b8018d81dd78,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_34,12,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,56,16144.70000001788
24520cf6-c9e1-43eb-be77-9ebecbf52391,bd82d806-9c3a-4bc1-8072-42adf2c3e806,8652-1860e327-6b89-412b-8c7a-8ccda97b66fd,trial_34,12,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,50,16144.70000001788
