game_id,project,experiment,iteration,dev_mode,condition,randomization,prolific_id,browser,browser_width,browser_height,is_mobile_device,start_experiment_ts,end_experiment_ts,experiment_duration_ms,comprehension_attempts,design_trial_order,age,gender,race,ethnicity,judged_difficulty,judged_effort,input_device,feedback,technical_difficulties
7548-79bb672d-b2b2-4dc6-91c6-e48b0a0ac95d,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,57a93244dcff7d0001c7d86f,chrome,1536.0,747.0,False,1768354408462.0,1768355242320.0,833858.0,0.0,"[""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL""]",31,Female,White,Non-Hispanic,1,5,Trackpad,"I tried to make the needed ingredients be as close to each other as possible, so the chef could both take less steps and guess the right dish they were supposed to make.",
7576-0279d9b6-bb35-4760-8761-1811dd06b1d5,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,66a4b71e4e2313876dfec9fc,chrome,1536.0,730.0,False,1768355892753.0,1768356586113.0,693360.0,2.0,"[""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL""]",24,Female,Black/African American,Non-Hispanic,1,5,Mouse,Placed objects closed to each other,I did not.
7590-dd284ddf-e974-4013-a342-b413bf8d180d,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,691dfaf764d87fff5030d0ca,chrome,1920.0,893.0,False,1768354551659.0,1768355371257.0,819598.0,0.0,"[""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad""]",31,Female,White,Non-Hispanic,4,5,Trackpad,i thought about where they would walk into and if there were ways to block what they didn't need. no other comments though!,none
7644-52189b2f-0c92-463a-9a89-f125a8743259,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,669f0372343e26023ee5c023,chrome,1280.0,598.0,False,1768356159243.0,1768357648624.0,1489381.0,1.0,"[""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad""]",69,Female,Black/African American,Non-Hispanic,3,5,Mouse,The number of steps the cook will take to prepare the salad.,
7700-54c5a69b-c2c6-44ac-b054-ce2ebfcac347,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,5e991aaac7bc1615ea5b3eb8,safari,1470.0,833.0,False,1768354495366.0,1768355741233.0,1245867.0,0.0,"[""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL""]",67,Female,White,Non-Hispanic,3,5,Trackpad,"Which salad to prepare, distance",
7767-2a92cd4a-ebc5-40e4-8c68-459b73614a2b,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,674cb1e5dd135ab435dece3f,chrome,1920.0,929.0,False,1768355761472.0,1768356644722.0,883250.0,0.0,"[""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL""]",59,Female,White,Non-Hispanic,3,4,Mouse,I just tried to keep the steps down and things close together.,none
7819-72f9a158-5153-4fce-8fdd-dcfa79d9b393,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,59ac5e9f9fdf6c0001cba8bf,chrome,1875.0,913.0,False,1768341663645.0,1768342287905.0,624260.0,1.0,"[""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad""]",32,Male,Black/African American,Non-Hispanic,1,4,Mouse,I considered how the placement of furniture might block the chef and how close I could get everything to reduce the steps taken.,
7871-674f8b52-52ae-4c17-b112-54b350117c9d,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,66202bf7f2f540fe348b8430,edge-chromium,1672.0,964.0,False,1768349117377.0,1768349971785.0,854408.0,0.0,"[""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL""]",27,Male,White,Non-Hispanic,1,5,Mouse,I was trying to minimize the amount of steps needed to get ingredients gathered and chopped. I did have some fun!,
8007-f12a9f6f-6bc7-4ad2-b2db-55fa35ffe3c5,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,670f06ac031981b54b82d493,edge-chromium,1528.0,698.0,False,1768354168949.0,1768354827855.0,658906.0,0.0,"[""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad""]",30,Female,White,Non-Hispanic,2,5,Trackpad,Keep things as close together as I could,
8081-e2b41490-5108-417c-828f-d5f1ab5a7fff,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,60fcd9699c3def3068403b90,chrome,1366.0,633.0,False,1768354384773.0,1768355349558.0,964785.0,0.0,"[""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad""]",38,Male,White,Non-Hispanic,3,5,Trackpad,I wanted to leave as much open space as I could so that the cook would have no blockades in the corners to make their steps increase.,
8200-f2589582-4aa3-464b-9c16-67ce32194c3a,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,63d7b81d79044b73bfb50952,chrome,1764.0,1270.0,False,1768346144679.0,1768346873271.0,728592.0,0.0,"[""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL""]",42,Male,White,Hispanic,1,5,Mouse,"i was trying to reduce travel time and place the edits along the path that would be taken to put the cut food on the plate or set it town on a table while i grab another was trying to put those spaces next to the ""highway"" basicly",i didn't i was expecting more to be honest. kinda worried i did this to fast. 
8264-88aaa5a2-0f88-44c9-a81d-c5e45d180cc5,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,5a9aa127873cda0001dcaec7,chrome,1440.0,825.0,False,1768353913528.0,1768354402051.0,488523.0,0.0,"[""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad""]",46,Female,White,Non-Hispanic,3,5,Mouse,I tried to put the ingredients as close as possible to one another.,
8319-7559ea56-41c4-4d58-a234-7c12d275030e,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,60fd39703a387e7cfb6893b7,chrome,1280.0,599.0,False,1768355456527.0,1768356268303.0,811776.0,0.0,"[""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad""]",49,Female,White,Non-Hispanic,3,4,Trackpad,I tried to get everything I needed close together and tried to avoid creating obstacles.,
